x;y;z
c3_LifeExpectancyInternational_numeric__oxford_new_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.00644074379335158
oxford_population_density_tbd__oxford_total_deaths_tbd;c3_Google_RetailMobility_index;0.00643306917621456
oxford_aged_65_older_tbd__oxford_total_deaths_per_million_tbd;c3_Google_WorkplacesMobility_index;0.00642234448430101
c3_MortalityRateUnder5International_numeric__oxford_new_deaths_tbd;c3_Google_GroceryMobility_index;0.00642172027425192
oxford_population_density_tbd__oxford_new_cases_tbd;c3_Google_ResidentialMobility_index;0.00642144533370193
oxford_diabetes_prevalence_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00640536199610553
c3_MortalityRateUnder5International_numeric__oxford_total_cases_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00639825288525087
oxford_diabetes_prevalence_tbd__cep_repronum_numeric;c3_Apple_WalkingMobility_index;0.00639555943062609
oxford_gdp_per_capita_tbd__oxford_total_tests_per_thousand_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00639268171895235
oxford_gdp_per_capita_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00639085639921255
oxford_population_tbd__cep_repronum_se_numeric;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00636503157449231
c3_MaleFemaletotal_InternationalCensus_integer__cep_repronum_se_numeric;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00635798591780778
oxford_aged_65_older_tbd__oxford_new_cases_smoothed_tbd;c3_Google_WorkplacesMobility_index;0.00635753148123308
oxford_extreme_poverty_tbd__oxford_total_deaths_tbd;c3_Google_ResidentialMobility_index;0.00635577004041643
oxford_male_smokers_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00635101174398012
oxford_population_density_tbd__c3_JHU_ConfirmedDeaths_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00632125273296236
oxford_diabetes_prevalence_tbd__oxford_new_cases_tbd;c3_Apple_WalkingMobility_index;0.00628687141447404
oxford_diabetes_prevalence_tbd__oxford_new_cases_smoothed_tbd;c3_Apple_WalkingMobility_index;0.00628497108252257
oxford_hospital_beds_per_thousand_tbd__cep_repronum_numeric;c3_Google_WorkplacesMobility_index;0.00627591483044132
oxford_diabetes_prevalence_tbd__cep_repronum_se_numeric;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00626953267198493
c3_LifeExpectancyInternational_numeric__oxford_total_deaths_tbd;c3_Apple_WalkingMobility_index;0.00626944553004549
oxford_population_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.00626209842147629
oxford_median_age_tbd__oxford_new_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.00626081830466385
oxford_population_density_tbd__oxford_new_cases_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00624235240908522
c3_MortalityRateUnder5International_numeric__cep_JHU_ConfirmedDeaths_change_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00623579957325593
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ParksMobility_index;0.00623527533629831
oxford_gdp_per_capita_tbd__oxford_total_deaths_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00623257364683383
oxford_diabetes_prevalence_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00622695292957487
oxford_population_density_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_GroceryMobility_index;0.00621135630490455
oxford_male_smokers_tbd__oxford_new_cases_smoothed_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00620598421646756
oxford_male_smokers_tbd__oxford_total_deaths_tbd;c3_Google_RetailMobility_index;0.00620495026135948
oxford_gdp_per_capita_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00620342835230736
c3_MortalityRateUnder5International_numeric__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_GroceryMobility_index;0.00619602086687798
oxford_cardiovasc_death_rate_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00618835976639009
oxford_population_density_tbd__cep_repronum_se_numeric;c3_Apple_TransitMobility_index;0.00618444982727684
oxford_median_age_tbd__c3_JHU_ConfirmedCases_integer;c3_Google_GroceryMobility_index;0.00617865291385367
oxford_population_density_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00617195306530183
oxford_population_tbd__oxford_new_deaths_per_million_tbd;c3_Google_ParksMobility_index;0.00612075062432282
oxford_gdp_per_capita_tbd__oxford_total_deaths_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00609548410772753
oxford_aged_65_older_tbd__cep_repronum_se_numeric;c3_Google_WorkplacesMobility_index;0.00609142301202081
oxford_hospital_beds_per_thousand_tbd__oxford_icu_patients_tbd;c3_Apple_WalkingMobility_index;0.00608987728393073
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_per_million_tbd;c3_Google_ParksMobility_index;0.0060880546835429
oxford_life_expectancy_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00607388590602964
oxford_population_density_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Apple_WalkingMobility_index;0.00607252148345405
oxford_human_development_index_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00606424983918752
c3_MortalityRateUnder5International_numeric__oxford_hosp_patients_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00605567240110161
oxford_cardiovasc_death_rate_tbd__c3_JHU_ConfirmedDeaths_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00605051967014225
oxford_gdp_per_capita_tbd__oxford_total_deaths_per_million_tbd;c3_Apple_TransitMobility_index;0.00604864157193974
oxford_life_expectancy_tbd__oxford_new_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00604448717800232
oxford_female_smokers_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_TransitStationsMobility_index;0.00604065680895138
oxford_population_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_RetailMobility_index;0.00603801749289834
oxford_hospital_beds_per_thousand_tbd__oxford_new_cases_per_million_tbd;c3_Google_WorkplacesMobility_index;0.00603369599682801
oxford_male_smokers_tbd__oxford_weekly_hosp_admissions_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00601896108061617
oxford_female_smokers_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_RetailMobility_index;0.00601582706521042
oxford_male_smokers_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00601065071945961
oxford_population_density_tbd__oxford_total_deaths_tbd;c3_Google_ResidentialMobility_index;0.00599435029452888
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_tbd;c3_Google_WorkplacesMobility_index;0.00598793161765765
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_smoothed_tbd;c3_Google_RetailMobility_index;0.00598502638431087
oxford_life_expectancy_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_GroceryMobility_index;0.00598382975921274
oxford_population_density_tbd__oxford_new_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.005978625326858
oxford_gdp_per_capita_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_TransitStationsMobility_index;0.00596706913957301
oxford_female_smokers_tbd__c3_JHU_ConfirmedCases_integer;c3_Google_RetailMobility_index;0.00596365514714781
oxford_population_density_tbd__oxford_total_deaths_per_million_tbd;c3_Google_RetailMobility_index;0.00596354986727032
oxford_median_age_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_RetailMobility_index;0.00595855053503658
oxford_population_density_tbd__oxford_new_cases_per_million_tbd;c3_Google_WorkplacesMobility_index;0.00595204768505464
oxford_population_density_tbd__oxford_reproduction_rate_tbd;c3_Apple_WalkingMobility_index;0.00593750390184267
oxford_population_density_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Apple_WalkingMobility_index;0.00592757678301237
oxford_gdp_per_capita_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_RetailMobility_index;0.00592426728139528
oxford_extreme_poverty_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_GroceryMobility_index;0.00591998542924521
c3_LifeExpectancyInternational_numeric__cep_JHU_ConfirmedDeaths_change_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00591265696168153
oxford_extreme_poverty_tbd__oxford_total_deaths_per_million_tbd;c3_Google_ResidentialMobility_index;0.00588809066017759
oxford_population_density_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_GroceryMobility_index;0.00587653819685097
oxford_population_density_tbd__c3_JHU_ConfirmedCases_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00585496732979451
oxford_population_tbd__oxford_new_deaths_tbd;c3_Google_RetailMobility_index;0.00584496172441873
oxford_population_tbd__oxford_new_deaths_tbd;c3_Google_WorkplacesMobility_index;0.00583756534202928
oxford_aged_70_older_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_GroceryMobility_index;0.00582179938308303
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_tbd;c3_Google_ParksMobility_index;0.00580878489732495
oxford_male_smokers_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00580502729185461
oxford_gdp_per_capita_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_GroceryMobility_index;0.00580462463870945
oxford_population_density_tbd__oxford_total_cases_tbd;c3_Google_TransitStationsMobility_index;0.00579793979975696
oxford_life_expectancy_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00579023195969497
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_tbd;c3_Google_RetailMobility_index;0.00578847904440882
oxford_population_tbd__oxford_total_cases_tbd;c3_Google_ParksMobility_index;0.00578832904593118
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_smoothed_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00577208911031901
c3_MaleFemaletotal_InternationalCensus_integer__c3_JHU_ConfirmedCases_integer;c3_Google_ParksMobility_index;0.00576429853491012
oxford_human_development_index_tbd__c3_JHU_ConfirmedCases_integer;c3_Google_GroceryMobility_index;0.00575008580502501
oxford_population_tbd__c3_JHU_ConfirmedCases_integer;c3_Google_ParksMobility_index;0.00574775062940891
oxford_cardiovasc_death_rate_tbd__oxford_total_tests_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00574231067466935
oxford_extreme_poverty_tbd__oxford_new_deaths_tbd;c3_Google_GroceryMobility_index;0.00572839383702828
oxford_gdp_per_capita_tbd__oxford_total_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00569755139918027
oxford_gdp_per_capita_tbd__oxford_total_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00569755139918027
oxford_median_age_tbd__oxford_new_cases_smoothed_tbd;c3_Google_GroceryMobility_index;0.00568765053434528
oxford_human_development_index_tbd__cep_repronum_numeric;c3_Google_RetailMobility_index;0.00567265073814827
oxford_diabetes_prevalence_tbd__oxford_new_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00565974909262856
oxford_human_development_index_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00564782003920472
oxford_gdp_per_capita_tbd__oxford_total_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.00564381667506242
oxford_population_tbd__oxford_new_deaths_smoothed_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00563763820105645
oxford_cardiovasc_death_rate_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00563203848950466
oxford_median_age_tbd__oxford_new_deaths_tbd;c3_Google_RetailMobility_index;0.00563126434040273
oxford_gdp_per_capita_tbd__oxford_new_deaths_tbd;c3_Google_RetailMobility_index;0.00561070190892976
oxford_aged_70_older_tbd__cep_repronum_se_numeric;c3_Google_WorkplacesMobility_index;0.00560888644191782
oxford_aged_70_older_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_TransitStationsMobility_index;0.00560859637484556
oxford_population_density_tbd__cep_repronum_numeric;c3_Google_ParksMobility_index;0.00558821202874182
oxford_life_expectancy_tbd__c3_JHU_ConfirmedDeaths_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00558736543724936
c3_MortalityRateUnder5International_numeric__c3_JHU_ConfirmedDeaths_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00557479224899504
oxford_population_tbd__oxford_new_cases_per_million_tbd;c3_Google_ParksMobility_index;0.00554363137244218
c3_MortalityRateUnder5International_numeric__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00554035251928209
oxford_population_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_RetailMobility_index;0.00553643694088701
oxford_diabetes_prevalence_tbd__oxford_new_tests_smoothed_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00552777931356219
oxford_cardiovasc_death_rate_tbd__c3_JHU_ConfirmedCases_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00552584507266851
oxford_gdp_per_capita_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_RetailMobility_index;0.005520795910117
oxford_aged_70_older_tbd__oxford_total_deaths_tbd;c3_Google_TransitStationsMobility_index;0.00552067766290265
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_per_million_tbd;c3_Google_ParksMobility_index;0.00551496564198561
oxford_aged_70_older_tbd__oxford_icu_patients_tbd;c3_Google_GroceryMobility_index;0.00548937033595132
c3_MaleFemaletotal_InternationalCensus_integer__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_RetailMobility_index;0.00548849623439163
oxford_male_smokers_tbd__cep_repronum_se_numeric;c3_Google_WorkplacesMobility_index;0.00544869162973338
oxford_median_age_tbd__oxford_new_cases_tbd;c3_Google_GroceryMobility_index;0.00543640156961467
oxford_population_density_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Apple_WalkingMobility_index;0.00543120809268438
c3_LifeExpectancyInternational_numeric__c3_JHU_ConfirmedDeaths_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0054140876087494
oxford_median_age_tbd__oxford_total_deaths_tbd;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00541216324089833
oxford_aged_65_older_tbd__oxford_total_cases_tbd;c3_Google_TransitStationsMobility_index;0.00539439938376818
oxford_population_tbd__c3_JHU_ConfirmedCases_integer;c3_Google_GroceryMobility_index;0.00538836872255999
oxford_diabetes_prevalence_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_GroceryMobility_index;0.00538438855055234
c3_MaleFemaletotal_InternationalCensus_integer__c3_JHU_ConfirmedCases_integer;c3_Google_GroceryMobility_index;0.00538437666224145
oxford_male_smokers_tbd__oxford_total_cases_per_million_tbd;c3_Apple_WalkingMobility_index;0.00538344099141219
oxford_male_smokers_tbd__oxford_total_cases_per_million_tbd;c3_Apple_WalkingMobility_index;0.00538344099141219
oxford_median_age_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_RetailMobility_index;0.00537211267036308
c3_LifeExpectancyInternational_numeric__oxford_total_cases_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00537208038137882
oxford_extreme_poverty_tbd__oxford_new_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.0053717525377952
oxford_gdp_per_capita_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00536725025732077
c3_MortalityRateUnder5International_numeric__oxford_new_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00536218882887474
oxford_aged_70_older_tbd__oxford_new_deaths_tbd;c3_Google_TransitStationsMobility_index;0.00535528867913071
oxford_diabetes_prevalence_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Apple_DrivingMobility_index;0.00535247925227722
oxford_population_tbd__oxford_total_deaths_per_million_tbd;c3_Google_RetailMobility_index;0.00535014355469743
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.00534748342136826
oxford_diabetes_prevalence_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_GroceryMobility_index;0.00533539415213036
c3_MortalityRateUnder5International_numeric__oxford_new_cases_smoothed_per_million_tbd;c3_Google_GroceryMobility_index;0.00532863670827233
oxford_male_smokers_tbd__cep_repronum_numeric;c3_Google_ParksMobility_index;0.00532658098529215
c3_MortalityRateUnder5International_numeric__c3_JHU_ConfirmedCases_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00531425161283627
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_tbd;c3_Google_TransitStationsMobility_index;0.00530705135078036
oxford_extreme_poverty_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00527079750531934
oxford_extreme_poverty_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00527079750531934
oxford_diabetes_prevalence_tbd__oxford_new_tests_smoothed_tbd;c3_Google_TransitStationsMobility_index;0.00526890984331341
c3_LifeExpectancyInternational_numeric__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_GroceryMobility_index;0.00525436522439804
oxford_population_tbd__oxford_total_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.00523859511943447
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00523790624686538
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00523790624686538
oxford_population_tbd__oxford_total_cases_tbd;c3_Google_TransitStationsMobility_index;0.00523529309112303
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_deaths_per_million_tbd;c3_Google_RetailMobility_index;0.00523030398722324
oxford_population_density_tbd__oxford_new_cases_per_million_tbd;c3_Apple_WalkingMobility_index;0.00522481318819212
oxford_handwashing_facilities_tbd__cep_repronum_numeric;c3_Google_ResidentialMobility_index;0.00518791316055189
oxford_diabetes_prevalence_tbd__oxford_weekly_hosp_admissions_per_million_tbd;c3_Apple_WalkingMobility_index;0.0051840328471271
oxford_life_expectancy_tbd__oxford_total_deaths_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00517645287878177
oxford_aged_70_older_tbd__oxford_total_deaths_per_million_tbd;c3_Google_WorkplacesMobility_index;0.00517182418146001
c3_LifeExpectancyInternational_numeric__cep_repronum_numeric;c3_OxCGRT_Policy_GovernmentResponseIndex_mean_of_ordinal;0.00516964782955587
oxford_life_expectancy_tbd__c3_JHU_ConfirmedCases_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00516750886460693
oxford_population_density_tbd__cep_repronum_se_numeric;c3_Google_ResidentialMobility_index;0.00514875153102479
oxford_diabetes_prevalence_tbd__oxford_new_cases_tbd;c3_Apple_DrivingMobility_index;0.00514823549161603
oxford_diabetes_prevalence_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Apple_DrivingMobility_index;0.00514624046091494
oxford_median_age_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_TransitStationsMobility_index;0.0051452322041009
oxford_median_age_tbd__oxford_total_deaths_tbd;c3_Google_TransitStationsMobility_index;0.00514407696713315
oxford_life_expectancy_tbd__oxford_total_deaths_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.00514209449219805
oxford_aged_70_older_tbd__oxford_total_deaths_tbd;c3_Google_WorkplacesMobility_index;0.00514123866167937
oxford_population_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00513634833373711
oxford_population_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00513634833373711
oxford_population_density_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Apple_WalkingMobility_index;0.00513353023641561
oxford_median_age_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_GroceryMobility_index;0.00512582078773216
oxford_handwashing_facilities_tbd__oxford_new_tests_tbd;c3_Google_WorkplacesMobility_index;0.00512521526089349
oxford_male_smokers_tbd__oxford_new_deaths_smoothed_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00512066077102735
oxford_human_development_index_tbd__oxford_new_deaths_tbd;c3_Google_ResidentialMobility_index;0.00511261562820886
oxford_male_smokers_tbd__oxford_new_deaths_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00510937559998503
oxford_population_tbd__oxford_total_cases_tbd;c3_Google_RetailMobility_index;0.00510585069206004
c3_LifeExpectancyInternational_numeric__oxford_new_deaths_smoothed_tbd;c3_Google_GroceryMobility_index;0.00509733123154965
oxford_cardiovasc_death_rate_tbd__oxford_new_deaths_smoothed_tbd;c3_Apple_WalkingMobility_index;0.00508152045768795
oxford_handwashing_facilities_tbd__oxford_new_deaths_tbd;c3_Google_ResidentialMobility_index;0.00508065446945827
oxford_diabetes_prevalence_tbd__oxford_reproduction_rate_tbd;c3_Apple_DrivingMobility_index;0.00507400723890006
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_tbd;c3_Google_RetailMobility_index;0.00507277734319034
c3_MaleFemaletotal_InternationalCensus_integer__c3_JHU_ConfirmedCases_integer;c3_Google_RetailMobility_index;0.00506985303465723
oxford_population_tbd__c3_JHU_ConfirmedCases_integer;c3_Google_RetailMobility_index;0.00506501405477588
oxford_male_smokers_tbd__oxford_total_cases_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00505779203120882
c3_LifeExpectancyInternational_numeric__c3_JHU_ConfirmedCases_integer;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.0050230656138609
oxford_handwashing_facilities_tbd__oxford_new_deaths_smoothed_tbd;c3_Google_ResidentialMobility_index;0.00502253412743237
oxford_aged_70_older_tbd__oxford_new_cases_tbd;c3_Google_WorkplacesMobility_index;0.00502103304906054
oxford_diabetes_prevalence_tbd__cep_repronum_se_numeric;c3_Apple_DrivingMobility_index;0.00499880615481341
oxford_female_smokers_tbd__c3_JHU_ConfirmedCases_integer;c3_Google_TransitStationsMobility_index;0.00499822364433378
c3_LifeExpectancyInternational_numeric__oxford_new_deaths_tbd;c3_Google_GroceryMobility_index;0.00499505568240999
oxford_handwashing_facilities_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_ResidentialMobility_index;0.00498934497789993
oxford_diabetes_prevalence_tbd__oxford_new_tests_tbd;c3_Google_TransitStationsMobility_index;0.00498000674481336
oxford_gdp_per_capita_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_TransitStationsMobility_index;0.00497702919212695
oxford_gdp_per_capita_tbd__cep_repronum_se_numeric;c3_Google_RetailMobility_index;0.0049307212400439
oxford_diabetes_prevalence_tbd__oxford_new_cases_smoothed_tbd;c3_Apple_DrivingMobility_index;0.00492469698606846
oxford_male_smokers_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.004918547414967
oxford_male_smokers_tbd__oxford_total_cases_per_million_tbd;c3_OxCGRT_Policy_StringencyIndex_mean_of_ordinal;0.004918547414967
oxford_aged_70_older_tbd__oxford_new_cases_smoothed_tbd;c3_Google_WorkplacesMobility_index;0.0049152756483416
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00490268712905029
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00490268712905029
oxford_gdp_per_capita_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00489756795919416
oxford_gdp_per_capita_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00489756795919416
c3_MaleFemaletotal_InternationalCensus_integer__oxford_total_tests_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00489267288857309
oxford_population_density_tbd__oxford_new_cases_smoothed_tbd;c3_Apple_WalkingMobility_index;0.00489257112089947
oxford_aged_65_older_tbd__cep_JHU_ConfirmedDeaths_change_integer;c3_Google_GroceryMobility_index;0.00488738162959057
oxford_gdp_per_capita_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_ResidentialMobility_index;0.00488159089946749
oxford_gdp_per_capita_tbd__oxford_new_cases_smoothed_per_million_tbd;c3_Google_GroceryMobility_index;0.00486866873961878
oxford_diabetes_prevalence_tbd__oxford_total_deaths_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00486430470511512
oxford_population_density_tbd__oxford_new_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.00485669825414348
oxford_population_tbd__cep_repronum_numeric;c3_Google_RetailMobility_index;0.00484543544612492
oxford_human_development_index_tbd__c3_JHU_ConfirmedDeaths_integer;c3_Google_GroceryMobility_index;0.00484311482562805
oxford_median_age_tbd__cep_repronum_se_numeric;c3_Google_TransitStationsMobility_index;0.00483752911895086
oxford_median_age_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00482894855769411
oxford_median_age_tbd__oxford_total_cases_per_million_tbd;c3_Google_GroceryMobility_index;0.00482894855769411
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_per_million_tbd;c3_Google_GroceryMobility_index;0.00481741157678761
oxford_gdp_per_capita_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_TransitStationsMobility_index;0.00481663367847351
oxford_male_smokers_tbd__cep_JHU_ConfirmedCases_change_integer;c3_Google_WorkplacesMobility_index;0.00481460138381817
c3_LifeExpectancyInternational_numeric__oxford_total_cases_tbd;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00481219076226236
oxford_population_density_tbd__oxford_new_cases_tbd;c3_Apple_WalkingMobility_index;0.00480283241746382
oxford_median_age_tbd__oxford_icu_patients_tbd;c3_Google_GroceryMobility_index;0.00480116008453912
oxford_life_expectancy_tbd__cep_repronum_numeric;c3_OxCGRT_Policy_ContainmentHealthIndex_mean_of_ordinal;0.00479524239179174
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_deaths_tbd;c3_OxCGRT_Policy_EconomicSupportIndex_mean_of_ordinal;0.00477183094503775
oxford_population_tbd__oxford_total_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.0047672431858653
oxford_population_tbd__oxford_total_cases_per_million_tbd;c3_Google_TransitStationsMobility_index;0.0047672431858653
c3_MaleFemaletotal_InternationalCensus_integer__oxford_new_cases_smoothed_tbd;c3_Google_ParksMobility_index;0.00476229881728329
oxford_population_tbd__oxford_new_cases_smoothed_tbd;c3_Google_ParksMobility_index;0.00475950253012725
